PLAYER_ID,PLAYER_NAME,TEAM_ABBREVIATION,MIN,GP,USG_PCT,AST_PCT,TS_PCT,OFF_RATING,DEF_RATING,PIE,3P_Attempt_Rate,PICK__ROLL_BALL_HANDLER_FREQ,PICK__ROLL_BALL_HANDLER_PPP,ISOLATION_FREQ,ISOLATION_PPP,HANDOFF_FREQ,HANDOFF_PPP,OFF_SCREEN_FREQ,OFF_SCREEN_PPP,CUT_FREQ,CUT_PPP,PUTBACK_FREQ,PUTBACK_PPP,POST_UP_FREQ,POST_UP_PPP,PICK__ROLL_ROLL_MAN_FREQ,PICK__ROLL_ROLL_MAN_PPP,SPOT_UP_FREQ,SPOT_UP_PPP,TRANSITION_FREQ,TRANSITION_PPP
1630169,Tyrese Haliburton,IND,33.6,73,0.21,0.384,0.616,117.7,114.2,0.143,0.558648111332008,0.384,1.112,0.095,0.93,0.08,1.196,0.033,1.425,0.0,0.0,0.015,1.222,0.0,0.0,0.0,0.0,0.155,1.176,0.174,1.114
1631213,Tyrese Martin,BKN,21.9,60,0.179,0.15,0.533,103.2,113.4,0.084,0.6064516129032258,0.151,0.765,0.02,0.273,0.135,0.961,0.05,1.071,0.025,1.357,0.032,1.111,0.0,0.0,0.0,0.0,0.356,1.055,0.183,0.825
1630178,Tyrese Maxey,PHI,37.7,52,0.293,0.276,0.562,113.8,117.4,0.127,0.4381301558203483,0.331,0.98,0.159,0.873,0.068,0.758,0.053,1.239,0.01,1.769,0.007,1.2,0.0,0.0,0.0,0.0,0.119,1.119,0.192,1.184
1630623,Tyson Etienne,BKN,21.6,7,0.177,0.126,0.488,98.8,119.3,0.024,0.8461538461538461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1626145,Tyus Jones,PHX,26.8,81,0.16,0.276,0.585,113.6,116.1,0.099,0.5871156661786238,0.28,0.818,0.026,1.095,0.022,0.833,0.019,1.267,0.015,1.5,0.0,0.0,0.0,0.0,0.02,1.063,0.418,1.164,0.149,1.175
1642279,Ulrich Chomche,TOR,4.6,7,0.108,0.111,0.425,96.9,140.3,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
203995,Vasilije Micic,PHX,19.1,41,0.199,0.258,0.462,102.2,109.4,0.061,0.4578754578754578,0.54,0.711,0.052,0.842,0.06,0.864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.156,0.965,0.115,0.69
1641705,Victor Wembanyama,SAS,33.2,46,0.3,0.184,0.594,112.5,110.0,0.168,0.47024504084014,0.074,0.728,0.089,0.691,0.032,0.943,0.092,0.96,0.066,1.25,0.048,1.365,0.103,1.0,0.15,1.166,0.152,1.036,0.151,1.189
1631246,Vince Williams Jr.,MEM,18.5,27,0.166,0.14,0.504,117.4,116.2,0.065,0.5688622754491018,0.062,0.769,0.0,0.0,0.0,0.0,0.0,0.0,0.095,1.3,0.062,1.385,0.0,0.0,0.0,0.0,0.417,0.898,0.175,0.595
1628427,Vlatko Čančar,DEN,10.4,13,0.109,0.095,0.462,93.5,100.3,0.062,0.5769230769230769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.324,0.917,0.324,0.333
1630249,Vít Krejčí,ATL,20.2,57,0.131,0.175,0.661,109.7,111.6,0.086,0.7054794520547946,0.135,0.959,0.0,0.0,0.102,0.973,0.028,0.8,0.052,0.895,0.0,0.0,0.0,0.0,0.041,0.733,0.318,1.426,0.24,1.299
1631117,Walker Kessler,UTA,30.0,58,0.133,0.083,0.66,109.2,118.3,0.127,0.081145584725537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.241,1.401,0.299,1.276,0.0,0.0,0.194,1.045,0.037,0.571,0.114,1.338
1628976,Wendell Carter Jr.,ORL,25.9,68,0.159,0.117,0.544,107.8,107.8,0.099,0.3217922606924643,0.0,0.0,0.026,0.765,0.0,0.0,0.0,0.0,0.213,1.254,0.139,1.044,0.072,0.851,0.18,1.034,0.206,0.836,0.088,0.842
1631111,Wendell Moore Jr.,CHA,13.9,36,0.133,0.13,0.553,99.6,112.0,0.083,0.3253968253968254,0.172,1.182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.219,0.429,0.281,1.5
1630214,Xavier Tillman,BOS,7.0,33,0.125,0.043,0.31,106.6,108.9,0.022,0.6037735849056604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1642530,Yuki Kawamura,MEM,4.2,22,0.167,0.257,0.53,114.6,102.5,0.086,0.7666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1641879,Yuri Collins,GSW,8.2,2,0.068,0.333,0.333,94.4,111.4,0.048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1642274,Yves Missi,NOP,26.8,73,0.141,0.072,0.572,107.8,120.5,0.09,0.0020325203252032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.257,1.006,0.25,0.988,0.027,0.889,0.274,1.115,0.036,0.75,0.075,1.3
1642258,Zaccharie Risacher,ATL,24.6,75,0.203,0.068,0.558,112.3,115.0,0.071,0.441591784338896,0.057,0.83,0.012,0.545,0.06,0.839,0.045,0.762,0.077,1.347,0.053,1.041,0.0,0.0,0.035,0.788,0.325,0.957,0.299,1.168
1628380,Zach Collins,CHI,15.3,64,0.166,0.162,0.605,109.4,109.9,0.106,0.3509933774834437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.178,1.4,0.077,0.308,0.079,1.056,0.224,1.314,0.213,1.111,0.095,1.125
1641744,Zach Edey,MEM,21.5,66,0.156,0.059,0.624,116.8,111.5,0.111,0.1200923787528868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.216,1.153,0.253,1.076,0.159,1.055,0.099,1.456,0.051,1.069,0.117,1.194
203897,Zach LaVine,SAC,35.2,74,0.251,0.178,0.639,115.4,116.8,0.115,0.4382665576451349,0.267,0.988,0.166,1.153,0.097,1.113,0.033,0.833,0.041,1.27,0.0,0.0,0.044,0.775,0.017,0.909,0.136,1.211,0.233,1.261
1630192,Zeke Nnaji,DEN,10.7,57,0.119,0.051,0.574,107.3,108.9,0.063,0.3687943262411347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.181,1.188,0.113,1.05,0.0,0.0,0.107,1.053,0.294,0.962,0.215,1.289
1630533,Ziaire Williams,BKN,24.5,63,0.179,0.086,0.55,106.5,116.2,0.081,0.5807692307692308,0.037,0.708,0.0,0.0,0.072,0.761,0.017,1.091,0.058,1.216,0.059,1.158,0.0,0.0,0.017,0.818,0.434,0.978,0.234,1.1
1629627,Zion Williamson,NOP,28.6,30,0.325,0.325,0.6,113.7,115.5,0.167,0.0255905511811023,0.154,1.009,0.237,0.892,0.037,1.192,0.0,0.0,0.074,1.173,0.077,1.259,0.117,0.963,0.036,1.24,0.071,1.12,0.15,1.295
1642389,Zyon Pullin,MEM,0.9,3,0.167,0.0,0.0,83.3,66.7,-0.087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
