PLAYER_ID,PLAYER_NAME,TEAM_ID,GP,MIN,STL,BLK,DREB_PCT,DEF_RATING,USG_PCT,DEFLECTIONS,CONTESTED_SHOTS,MIN_HUSTLE,DEF_PLAYER_ID,MATCHUP_DIFFICULTY,dPG_PCT,dSG_PCT,dSF_PCT,dPF_PCT,dC_PCT,VERSATILITY_RATING,DEFLECTIONS_PER_75
1630537,Chris Duarte,1610612741,17,74.46833333333333,0,0,0.165,102.4,0.151,0.33,1.78,6.2,1630537,0.1781933894170939,0.2315197371695953,0.2609388222410274,0.2499875553785653,0.1964756832097167,0.0610782020010951,1.5263250560661172,1.9161290322580649
1641753,Chris Livingston,1610612749,21,105.81,5,0,0.198,102.2,0.15,1.07,1.07,6.4,1641753,0.1592875879473845,0.1088253288467421,0.1978051391862955,0.288849801162435,0.2551621290914653,0.1493576017130621,1.5531264060492571,6.01875
101108,Chris Paul,1610612759,82,2292.1633333333334,103,22,0.11,115.0,0.137,2.43,1.65,28.0,101108,0.1766467852952969,0.1513535989545434,0.3324336565734567,0.2542081854497394,0.1724335080711029,0.0895710509511575,1.519258414421682,3.124285714285714
1631128,Christian Braun,1610612743,79,2675.383333333333,85,37,0.109,114.5,0.155,1.82,4.82,33.9,1631128,0.2181377093090886,0.2292741910796828,0.3274742094468424,0.2148314813114152,0.135055254538219,0.0933648636238405,1.525428341956222,1.9327433628318589
1631132,Christian Koloko,1610612747,37,341.53,8,16,0.165,106.0,0.104,0.57,3.63,9.7,1631132,0.1741067846387416,0.0838248836456855,0.0670623957788894,0.1368749844446103,0.2061898006421265,0.5060479354886882,1.3314633928324509,2.1154639175257732
1629643,Chuma Okeke,1610612739,9,196.68,5,4,0.141,122.1,0.093,1.75,4.25,24.3,1629643,0.1755696878542157,0.1252724736245531,0.1579039149010375,0.2256735547998954,0.2554930682709914,0.2356569884035225,1.5768796349918237,2.592592592592592
203991,Clint Capela,1610612737,55,1176.4333333333334,34,53,0.238,111.5,0.16,1.05,5.95,21.4,203991,0.1897664465544424,0.0465134365079926,0.0671754699773053,0.0783707924747071,0.2011092807703456,0.6068310202696493,1.1493391663227654,1.7663551401869162
1629632,Coby White,1610612741,74,2450.2566666666667,69,16,0.095,113.9,0.237,1.3,3.93,33.2,1629632,0.1835973555659467,0.2175439992836747,0.3386925074368489,0.2293401516885046,0.1393501338135365,0.075073207777435,1.505248844985162,1.4096385542168677
1628998,Cody Martin,1610612756,53,1173.2066666666667,56,32,0.136,111.3,0.142,2.06,2.87,22.5,1628998,0.2125271493543528,0.1503049092584197,0.2572571328292947,0.1876910252848013,0.2053713750895716,0.1993755575379125,1.5947087691382025,3.2960000000000003
1642262,Cody Williams,1610612762,50,1059.611666666667,23,16,0.075,118.5,0.122,1.04,3.55,21.3,1642262,0.1942115067903635,0.2132695538470451,0.2443496395852127,0.2243923431512914,0.1809522233164781,0.1370362400999727,1.590895819758695,1.757746478873239
1641732,Colby Jones,1610612764,39,514.6483333333333,26,13,0.123,114.8,0.138,1.5,2.53,15.7,1641732,0.1909531951796189,0.1946396576973108,0.2939025288183848,0.2792826696991761,0.1133754939417987,0.1187996498433294,1.5345727125083248,3.4394904458598727
1630175,Cole Anthony,1610612763,67,1234.1133333333332,45,32,0.131,109.0,0.238,1.54,2.52,19.6,1630175,0.1848054764434998,0.3306730428622033,0.2808182784272051,0.208515763372299,0.109334041799504,0.0706588735387885,1.478714886942866,2.8285714285714283
1631306,Cole Swider,1610612754,10,169.5,4,2,0.119,100.5,0.155,0.8,2.4,17.0,1631306,0.1683006243971775,0.0839636529773085,0.2204172800649779,0.3660338088227828,0.2534900248743591,0.0760952332605716,1.4531074986630743,1.6941176470588235
1630658,Colin Castleton,1610612761,26,431.99,8,10,0.143,108.2,0.125,0.57,5.35,18.7,1630658,0.1731883006652059,0.0843350901087621,0.1080515583979787,0.1930972542981781,0.2776099958547996,0.3369061013402815,1.4888530289355082,1.097326203208556
1631221,Collin Gillespie,1610612756,33,461.2183333333333,21,5,0.124,118.4,0.17,1.83,1.55,15.6,1631221,0.1877932044063647,0.3471432068543451,0.3041370869033047,0.1831187270501836,0.0768470012239902,0.0887539779681762,1.4522939477434853,4.223076923076923
1629012,Collin Sexton,1610612762,63,1757.76,47,6,0.06,117.9,0.264,1.6,1.73,27.9,1629012,0.1958167231959199,0.201246631902421,0.3301408001753154,0.2392457453643522,0.1326644453409436,0.0967023772169677,1.5245832649902262,2.0645161290322585
1630557,Corey Kispert,1610612764,61,1601.5233333333333,26,14,0.084,117.1,0.169,0.97,3.27,26.4,1630557,0.1760098014767838,0.1340130143872239,0.3204720668411367,0.2976142040040633,0.1775763000606358,0.07032441470694,1.4883225629365886,1.3227272727272728
202709,Cory Joseph,1610612753,50,611.7333333333333,26,4,0.095,106.9,0.126,0.98,2.02,13.5,202709,0.1857561047302014,0.3647479846858168,0.2708273627124622,0.2026189898811755,0.0827583166155949,0.0790473461049506,1.451926182065452,2.6133333333333333
1641854,Craig Porter Jr.,1610612739,51,513.265,17,15,0.085,113.5,0.155,1.05,1.98,11.7,1641854,0.1880799015546566,0.3526000292411911,0.2643972253358675,0.1882239225433338,0.1269392595480611,0.0678395633315463,1.4781814079893052,3.2307692307692313
