PLAYER_ID,PLAYER_NAME,Archetype_Name,Cluster,DEFLECTIONS_PER_75,STL_PER_75,BLK_PER_75,DREB_PCT,VERSATILITY_RATING,MATCHUP_DIFFICULTY,dPG_PCT,dSG_PCT,dSF_PCT,dPF_PCT,dC_PCT
1630631,Jose Alvarado,Guards PG (High Disruptor),5,3.9259259259259256,109.62962962962962,20.740740740740737,0.077,1.463153229853589,0.2042431825422109,0.3302739726027397,0.3031793564829563,0.1956865243708187,0.1040618031220134,0.0667983434214718
1630528,Josh Christopher,Guards PG (High Disruptor),5,5.083636363636363,10.90909090909091,6.545454545454546,0.115,1.375207815147756,0.1725472789730609,0.1606098957391671,0.3265232326884831,0.3839570903392997,0.0467064424757427,0.0822033387573073
1630581,Josh Giddey,"High Steals, Versatile, Disruptor",3,2.637623762376238,99.80198019801979,53.46534653465346,0.192,1.5521050242455237,0.191087214282407,0.1435976880218542,0.2469518312163351,0.2947116200824163,0.2039996604571481,0.1107392002222462
1630182,Josh Green,"High High Difficulty, Versatile, Steals",7,2.434532374100719,95.8273381294964,19.424460431654676,0.06,1.538791352676635,0.223606697773449,0.2483453758862035,0.302926453600308,0.2103694307911844,0.1406079412897234,0.0977507984325805
1628404,Josh Hart,"High Steals, Versatile, Disruptor",3,2.7191489361702126,113.93617021276596,25.851063829787236,0.203,1.5402914472856544,0.191542542963954,0.1167826558199203,0.2482188291270043,0.2556512181157401,0.2706553055469656,0.1086919913903695
1631169,Josh Minott,"High Steals, Versatile, Disruptor",3,4.3297297297297295,72.97297297297297,58.37837837837837,0.115,1.5122545440452484,0.179422781925229,0.1199287060439159,0.185378895235869,0.3032184546158454,0.2968487487034142,0.0946251954009554
1629006,Josh Okogie,Point of Attack Stopper,0,4.770552147239265,106.0122699386503,41.963190184049076,0.108,1.5931040414377322,0.2093022265993567,0.215345835715122,0.2602910488364245,0.1935619391318122,0.1525492599811293,0.1782519163355119
201950,Jrue Holiday,"High High Difficulty, Versatile, Steals",7,2.5294117647058822,77.6470588235294,31.764705882352942,0.091,1.5929388816955163,0.2147311995119919,0.2408583843382187,0.2435328688455559,0.1929725927932316,0.1628772445753487,0.1597589094476449
1630577,Julian Champagnie,"High Steals, Versatile, Disruptor",3,2.1813559322033895,93.05084745762711,53.38983050847457,0.121,1.5744508691188757,0.1965323609545798,0.1609830289634646,0.289623704741167,0.2311059075838977,0.1770064886039106,0.1412808701075598
1641763,Julian Phillips,"High Steals, Versatile, Disruptor",3,2.505405405405406,92.43243243243244,48.648648648648646,0.082,1.5700616678769328,0.1889643966155774,0.1159300039883767,0.2348121189675802,0.2403780411372571,0.2531835792832317,0.1556962566235542
1631124,Julian Strawther,Guards SF (),2,2.1802816901408453,65.91549295774648,27.04225352112676,0.083,1.5140645477732866,0.1795900433570765,0.2261595635705267,0.3030737070300402,0.254407175357934,0.1457732806060461,0.0705862734354527
203944,Julius Randle,Versatile,6,1.656441717791411,51.90184049079754,17.66871165644172,0.149,1.4976914998844344,0.1969765509686346,0.0680254458794588,0.1209294280442804,0.2474669434194342,0.2846882687576875,0.278889913899139
1630551,Justin Champagnie,"High Steals, Versatile, Disruptor",3,2.9172413793103447,100.86206896551725,60.51724137931035,0.159,1.5813807669061106,0.200177704159667,0.1404107013013063,0.2164456033899155,0.2834070907404157,0.1792900483915452,0.1804465561768171
1642348,Justin Edwards,"High High Difficulty, Versatile, Steals",7,3.08955223880597,60.447761194029844,21.492537313432834,0.094,1.543819365307479,0.1970060681424389,0.1674321861743442,0.3162118360518611,0.2501419011770329,0.1529059867359741,0.1133080898607874
1631303,Justin Minaya,Guards PG (High Disruptor),5,5.175,22.5,3.75,0.055,1.497533465357911,0.1779870267072346,0.2057133198106829,0.3562373225152129,0.2348292765382015,0.095419202163624,0.1078008789722785
203994,Jusuf Nurkić,Anchor Big / Rim Protector,4,3.253846153846154,69.23076923076923,58.84615384615385,0.285,1.2143904795933564,0.1870377388139938,0.0428872715242742,0.0885824166735588,0.0933835083946737,0.2030477214457034,0.5720990819617898
1630231,KJ Martin,Versatile,6,1.5475113122171944,27.69230769230769,35.83710407239818,0.103,1.554978346423517,0.1977427864102251,0.0961233694989637,0.167241815845985,0.2753026566265625,0.2459888033458677,0.2153433546826207
1642354,KJ Simpson,Guards PG (High Disruptor),5,2.953846153846154,52.307692307692314,9.230769230769232,0.081,1.4812269089726713,0.1880663038609462,0.2655295092855267,0.3468827711904113,0.2018411446400346,0.1082959629711626,0.0774506119128648
1630539,Kai Jones,Guards C (High Rebounding),1,3.5450381679389316,41.22137404580153,63.20610687022901,0.173,1.310748229219868,0.1805927972736483,0.0549230910933038,0.0978999723680574,0.1329649074329925,0.1914709404071106,0.5227410886985355
1626157,Karl-Anthony Towns,Anchor Big / Rim Protector,4,2.129142857142857,73.02857142857142,51.42857142857143,0.284,1.2074172760150017,0.1845699595707901,0.0445768421202085,0.0863637493034036,0.0880728506674901,0.2056103958796991,0.5753761620291985
1631255,Karlo Matković,Guards C (High Rebounding),1,2.8340425531914892,42.12765957446808,78.51063829787235,0.177,1.3505990594286963,0.1783218487483309,0.0598866611293934,0.0916541377098819,0.1333466508258597,0.2374175980149927,0.4776949523198722
202695,Kawhi Leonard,"High Steals, Versatile, Disruptor",3,3.543573667711599,66.58307210031349,19.184952978056426,0.158,1.5784205763324175,0.191117814336417,0.1239672426834235,0.2346504625589107,0.263745854424856,0.2060496305347064,0.1715868097981032
1630811,Keaton Wallace,Guards PG (High Disruptor),5,3.876923076923078,55.38461538461539,17.802197802197803,0.08,1.4580751447870848,0.1920002893495261,0.3193856145060562,0.3244411937275452,0.1653391417571553,0.1357531527042124,0.0550808973050306
