PLAYER_ID,SEASON,PRBallHandler_FREQ,PRBallHandler_PPP,PRRollMan_FREQ,PRRollMan_PPP
1626171,2019-20,0.0,0.0,0.158,0.991
1626172,2019-20,0.0,0.0,0.106,0.7
200765,2019-20,0.416,0.781,0.0,0.0
1626174,2019-20,0.0,0.0,0.197,1.504
200768,2019-20,0.28,1.022,0.017,0.684
1626178,2019-20,0.033,1.0,0.095,1.023
1626179,2019-20,0.269,0.793,0.01,1.455
1626181,2019-20,0.143,0.819,0.0,0.0
1626188,2019-20,0.341,0.779,0.0,0.0
200782,2019-20,0.0,0.0,0.075,0.846
1626192,2019-20,0.066,0.625,0.027,0.5
1626195,2019-20,0.0,0.0,0.197,1.0
1626196,2019-20,0.303,0.846,0.0,0.0
200794,2019-20,0.025,0.929,0.065,1.216
1626203,2019-20,0.052,0.455,0.0,0.0
1626204,2019-20,0.0,0.0,0.153,1.012
1626209,2019-20,0.16,0.674,0.0,0.0
1626220,2019-20,0.0,0.0,0.04,0.556
203894,2019-20,0.418,0.836,0.0,0.0
203894,2019-20,0.37,0.862,0.0,0.0
203895,2019-20,0.327,0.797,0.0,0.0
203895,2019-20,0.333,0.947,0.0,0.0
203897,2019-20,0.372,0.89,0.0,0.0
200826,2019-20,0.49,0.904,0.0,0.0
203901,2019-20,0.484,0.726,0.0,0.0
203903,2019-20,0.258,0.957,0.016,0.5
203903,2019-20,0.296,0.949,0.016,0.5
1626245,2019-20,0.0,0.0,0.226,0.947
1626246,2019-20,0.0,0.0,0.19,1.231
203914,2019-20,0.123,0.737,0.0,0.0
203915,2019-20,0.482,0.889,0.0,0.0
203918,2019-20,0.124,0.84,0.0,0.0
203920,2019-20,0.0,0.0,0.214,1.063
203922,2019-20,0.079,0.891,0.0,0.0
203924,2019-20,0.033,0.731,0.11,1.209
203925,2019-20,0.043,0.7,0.033,1.0
203926,2019-20,0.017,1.1,0.0,0.0
203932,2019-20,0.136,0.649,0.026,1.24
203933,2019-20,0.183,0.906,0.0,0.0
203935,2019-20,0.248,1.009,0.022,1.053
203937,2019-20,0.149,0.875,0.049,0.81
203939,2019-20,0.0,0.0,0.27,1.353
203943,2019-20,0.0,0.0,0.21,0.72
203944,2019-20,0.044,0.949,0.095,0.945
203952,2019-20,0.364,0.863,0.0,0.0
203952,2019-20,0.298,0.743,0.0,0.0
203953,2019-20,0.041,0.9,0.11,0.774
203954,2019-20,0.0,0.0,0.107,0.951
203957,2019-20,0.341,0.913,0.0,0.0
203960,2019-20,0.0,0.0,0.141,1.1
203967,2019-20,0.028,1.368,0.107,1.164
202954,2019-20,0.305,0.796,0.0,0.0
201933,2019-20,0.202,0.866,0.078,0.731
1628365,2019-20,0.441,0.85,0.0,0.0
1628367,2019-20,0.117,0.75,0.0,0.0
1628366,2019-20,0.264,0.581,0.0,0.0
1628368,2019-20,0.394,0.885,0.0,0.0
1628369,2019-20,0.255,1.021,0.029,1.182
201939,2019-20,0.3,0.909,0.0,0.0
201935,2019-20,0.179,0.979,0.0,0.0
201937,2019-20,0.393,0.768,0.0,0.0
1628370,2019-20,0.188,0.816,0.02,0.583
1628373,2019-20,0.386,0.758,0.0,0.0
201942,2019-20,0.346,1.049,0.0,0.0
203992,2019-20,0.248,0.876,0.0,0.0
1628372,2019-20,0.401,0.444,0.0,0.0
1628378,2019-20,0.48,0.951,0.007,1.333
1628379,2019-20,0.279,0.957,0.0,0.0
201949,2019-20,0.153,1.0,0.153,0.815
201949,2019-20,0.153,1.0,0.111,1.667
201950,2019-20,0.318,0.781,0.009,1.25
203999,2019-20,0.032,0.739,0.169,1.025
201952,2019-20,0.412,1.047,0.0,0.0
201952,2019-20,0.437,0.782,0.0,0.0
204001,2019-20,0.014,0.438,0.156,1.169
1628384,2019-20,0.048,0.879,0.025,1.118
1628382,2019-20,0.069,0.885,0.029,0.818
1628381,2019-20,0.0,0.0,0.28,1.313
1628389,2019-20,0.047,0.964,0.177,1.175
1628386,2019-20,0.0,0.0,0.293,1.369
1628385,2019-20,0.0,0.0,0.178,1.105
1628388,2019-20,0.0,0.0,0.191,1.154
201961,2019-20,0.061,1.0,0.0,0.0
201959,2019-20,0.0,0.0,0.237,1.306
1628392,2019-20,0.0,0.0,0.234,1.455
1628394,2019-20,0.0,0.0,0.206,0.914
1628395,2019-20,0.0,0.0,0.171,0.692
1628398,2019-20,0.104,0.767,0.033,1.0
1628396,2019-20,0.0,0.0,0.289,1.406
1628391,2019-20,0.0,0.0,0.122,1.1
1628401,2019-20,0.315,1.0,0.016,1.333
1628402,2019-20,0.251,0.757,0.0,0.0
1628400,2019-20,0.0,0.0,0.053,1.167
204020,2019-20,0.166,0.829,0.0,0.0
204020,2019-20,0.258,0.708,0.0,0.0
1628404,2019-20,0.052,0.588,0.0,0.0
1628403,2019-20,0.0,0.0,0.134,1.091
1628407,2019-20,0.165,0.52,0.0,0.0
201976,2019-20,0.204,0.851,0.0,0.0
1628408,2019-20,0.381,0.747,0.0,0.0
204025,2019-20,0.507,0.5,0.0,0.0
1628411,2019-20,0.194,0.881,0.0,0.0
1628410,2019-20,0.186,0.636,0.0,0.0
1628412,2019-20,0.25,1.059,0.0,0.0
201980,2019-20,0.031,0.765,0.0,0.0
1628415,2019-20,0.226,0.885,0.0,0.0
1628418,2019-20,0.0,0.0,0.285,1.243
1628420,2019-20,0.417,0.919,0.0,0.0
201988,2019-20,0.268,0.995,0.017,1.417
1628422,2019-20,0.169,0.926,0.0,0.0
204038,2019-20,0.078,0.766,0.025,1.0
1628425,2019-20,0.188,0.475,0.0,0.0
1628436,2019-20,0.0,0.0,0.349,1.068
203991,2019-20,0.0,0.0,0.17,1.095
1628443,2019-20,0.464,0.962,0.0,0.0
204060,2019-20,0.416,0.854,0.0,0.0
1628449,2019-20,0.0,0.0,0.261,1.152
203994,2019-20,0.0,0.0,0.204,0.862
1628464,2019-20,0.0,0.0,0.275,1.171
1628467,2019-20,0.0,0.0,0.257,1.449
203998,2019-20,0.0,0.0,0.274,0.9
203076,2019-20,0.031,0.848,0.127,1.28
203078,2019-20,0.322,0.972,0.0,0.0
203079,2019-20,0.374,0.971,0.0,0.0
203081,2019-20,0.517,1.149,0.0,0.0
203082,2019-20,0.219,0.94,0.0,0.0
203083,2019-20,0.0,0.0,0.167,0.957
203083,2019-20,0.0,0.0,0.079,1.25
203084,2019-20,0.1,1.02,0.06,0.883
203085,2019-20,0.133,0.899,0.0,0.0
203086,2019-20,0.0,0.0,0.131,1.324
203087,2019-20,0.35,1.01,0.0,0.0
203089,2019-20,0.0,0.0,0.231,1.083
203089,2019-20,0.0,0.0,0.264,1.158
202066,2019-20,0.147,0.58,0.022,1.133
203090,2019-20,0.082,0.696,0.0,0.0
203095,2019-20,0.318,0.956,0.0,0.0
203107,2019-20,0.32,0.765,0.0,0.0
202083,2019-20,0.078,0.816,0.0,0.0
203109,2019-20,0.102,0.98,0.0,0.0
203109,2019-20,0.063,1.5,0.0,0.0
203110,2019-20,0.084,0.605,0.084,0.763
203114,2019-20,0.256,0.987,0.009,1.182
203115,2019-20,0.295,0.816,0.0,0.0
203118,2019-20,0.0,0.0,0.064,0.96
203124,2019-20,0.0,0.0,0.14,1.063
203145,2019-20,0.225,0.606,0.0,0.0
203145,2019-20,0.155,0.619,0.0,0.0
201143,2019-20,0.0,0.0,0.177,1.041
201144,2019-20,0.457,0.841,0.0,0.0
201145,2019-20,0.048,0.833,0.176,1.419
201145,2019-20,0.048,0.833,0.083,0.857
1629627,2019-20,0.0,0.0,0.1,1.16
1629628,2019-20,0.277,0.682,0.0,0.0
1629629,2019-20,0.214,0.717,0.0,0.0
1629630,2019-20,0.503,0.868,0.0,0.0
1629631,2019-20,0.19,0.691,0.032,0.889
203200,2019-20,0.049,0.667,0.0,0.0
1629632,2019-20,0.344,0.799,0.0,0.0
1629633,2019-20,0.208,0.781,0.0,0.0
1629635,2019-20,0.045,1.0,0.0,0.0
1629636,2019-20,0.416,0.759,0.0,0.0
1629634,2019-20,0.0,0.0,0.229,1.508
1629638,2019-20,0.355,0.647,0.0,0.0
1629639,2019-20,0.303,0.709,0.0,0.0
201158,2019-20,0.175,0.806,0.0,0.0
1629640,2019-20,0.106,1.077,0.0,0.0
1629637,2019-20,0.0,0.0,0.295,1.325
201163,2019-20,0.066,1.467,0.115,1.038
203210,2019-20,0.0,0.0,0.152,1.03
1629645,2019-20,0.262,0.712,0.0,0.0
1629647,2019-20,0.0,0.0,0.079,1.097
1629651,2019-20,0.0,0.0,0.333,1.136
1629652,2019-20,0.057,1.0,0.0,0.0
1629655,2019-20,0.0,0.0,0.257,1.327
1629659,2019-20,0.263,0.7,0.0,0.0
1629660,2019-20,0.341,0.617,0.0,0.0
1629661,2019-20,0.035,0.813,0.0,0.0
201188,2019-20,0.0,0.0,0.267,0.896
1629669,2019-20,0.175,1.364,0.0,0.0
1629672,2019-20,0.044,1.139,0.046,1.184
1629673,2019-20,0.242,0.651,0.0,0.0
1629675,2019-20,0.0,0.0,0.285,0.901
1629678,2019-20,0.0,0.0,0.124,1.154
2544,2019-20,0.273,0.987,0.008,1.077
1629680,2019-20,0.042,0.786,0.0,0.0
2546,2019-20,0.051,0.694,0.083,0.81
1629682,2019-20,0.448,0.567,0.0,0.0
1629684,2019-20,0.0,0.0,0.108,1.032
201229,2019-20,0.0,0.0,0.19,1.214
1629725,2019-20,0.359,1.13,0.0,0.0
2594,2019-20,0.054,0.789,0.039,1.357
1629735,2019-20,0.0,0.0,0.152,1.667
1629740,2019-20,0.0,0.0,0.152,1.131
1629741,2019-20,0.158,0.594,0.0,0.0
1629744,2019-20,0.106,1.167,0.0,0.0
202323,2019-20,0.255,0.4,0.0,0.0
1627732,2019-20,0.15,0.797,0.035,1.057
202324,2019-20,0.0,0.0,0.278,1.145
1627734,2019-20,0.0,0.0,0.303,1.109
1627733,2019-20,0.0,0.0,0.194,1.444
1627736,2019-20,0.165,1.114,0.0,0.0
1627736,2019-20,0.125,0.568,0.0,0.0
1627737,2019-20,0.0,0.0,0.176,1.095
202330,2019-20,0.268,0.887,0.02,0.529
202331,2019-20,0.329,0.97,0.0,0.0
1627739,2019-20,0.304,0.614,0.0,0.0
1627741,2019-20,0.262,0.898,0.01,0.714
1627742,2019-20,0.233,0.901,0.01,2.0
202335,2019-20,0.0,0.0,0.127,1.057
202334,2019-20,0.0,0.0,0.215,0.571
1627745,2019-20,0.0,0.0,0.349,1.494
1627746,2019-20,0.0,0.0,0.275,1.208
1627747,2019-20,0.394,0.839,0.0,0.0
202339,2019-20,0.283,0.981,0.0,0.0
1627749,2019-20,0.313,0.748,0.0,0.0
1627750,2019-20,0.311,0.874,0.022,1.25
202340,2019-20,0.152,0.806,0.023,1.7
1627752,2019-20,0.074,0.657,0.04,0.75
1627751,2019-20,0.0,0.0,0.198,1.31
1627756,2019-20,0.32,0.953,0.0,0.0
1627759,2019-20,0.131,0.871,0.026,0.931
1627761,2019-20,0.163,0.49,0.0,0.0
1627763,2019-20,0.433,0.92,0.0,0.0
202355,2019-20,0.0,0.0,0.27,1.157
202357,2019-20,0.033,0.808,0.104,1.272
203382,2019-20,0.0,0.0,0.263,1.138
1627767,2019-20,0.0,0.0,0.228,1.295
1627774,2019-20,0.06,0.923,0.0,0.0
1627775,2019-20,0.157,0.742,0.0,0.0
1627777,2019-20,0.052,0.842,0.044,1.0
1627780,2019-20,0.072,0.6,0.0,0.0
1627783,2019-20,0.142,0.815,0.037,1.098
1627788,2019-20,0.112,0.757,0.053,1.029
1627789,2019-20,0.073,0.56,0.0,0.0
1627790,2019-20,0.0,0.0,0.258,0.783
202397,2019-20,0.343,0.819,0.0,0.0
1627812,2019-20,0.457,0.879,0.0,0.0
1627814,2019-20,0.098,0.934,0.0,0.0
204456,2019-20,0.454,0.858,0.0,0.0
2730,2019-20,0.0,0.0,0.088,1.3
1627820,2019-20,0.29,0.444,0.0,0.0
1627823,2019-20,0.0,0.0,0.094,1.75
1713,2019-20,0.077,0.593,0.089,1.129
2738,2019-20,0.09,0.818,0.0,0.0
1627827,2019-20,0.034,0.818,0.077,1.0
1627826,2019-20,0.0,0.0,0.227,1.192
1627832,2019-20,0.318,0.842,0.0,0.0
203457,2019-20,0.0,0.0,0.326,1.365
203458,2019-20,0.0,0.0,0.288,1.041
203458,2019-20,0.0,0.0,0.188,1.063
1627846,2019-20,0.085,0.643,0.0,0.0
203463,2019-20,0.0,0.0,0.08,0.96
203468,2019-20,0.363,0.928,0.0,0.0
1627853,2019-20,0.221,0.683,0.0,0.0
1627854,2019-20,0.138,0.849,0.0,0.0
203471,2019-20,0.384,0.847,0.0,0.0
203469,2019-20,0.0,0.0,0.244,1.013
203473,2019-20,0.0,0.0,0.296,0.868
203473,2019-20,0.0,0.0,0.247,0.75
2772,2019-20,0.083,0.941,0.0,0.0
2772,2019-20,0.058,0.667,0.0,0.0
203476,2019-20,0.0,0.0,0.257,1.256
203476,2019-20,0.0,0.0,0.23,0.857
1627863,2019-20,0.025,0.563,0.067,0.857
203482,2019-20,0.0,0.0,0.134,1.058
203484,2019-20,0.101,0.839,0.02,0.667
203486,2019-20,0.0,0.0,0.237,1.343
203487,2019-20,0.161,0.684,0.0,0.0
203488,2019-20,0.0,0.0,0.408,1.112
203490,2019-20,0.275,0.955,0.0,0.0
203493,2019-20,0.188,0.894,0.0,0.0
1628371,2019-20,0.041,0.882,0.046,1.421
203496,2019-20,0.039,0.833,0.035,1.286
203496,2019-20,0.039,0.833,0.078,1.048
203497,2019-20,0.0,0.0,0.274,1.216
203500,2019-20,0.021,1.357,0.225,1.285
203501,2019-20,0.19,0.959,0.021,1.273
1627885,2019-20,0.208,1.047,0.0,0.0
203503,2019-20,0.116,0.98,0.0,0.0
203504,2019-20,0.424,0.82,0.0,0.0
203504,2019-20,0.284,0.667,0.0,0.0
1627884,2019-20,0.023,0.4,0.087,1.5
203506,2019-20,0.425,0.846,0.0,0.0
203507,2019-20,0.068,1.103,0.066,1.174
101108,2019-20,0.487,1.077,0.0,0.0
1628374,2019-20,0.024,1.0,0.154,0.947
101107,2019-20,0.0,0.0,0.125,1.031
203516,2019-20,0.091,0.875,0.0,0.0
203516,2019-20,0.046,0.615,0.0,0.0
203521,2019-20,0.363,0.692,0.0,0.0
203524,2019-20,0.206,1.154,0.082,0.958
203526,2019-20,0.333,0.825,0.0,0.0
101133,2019-20,0.0,0.0,0.184,1.071
101141,2019-20,0.0,0.0,0.163,1.143
101150,2019-20,0.512,0.921,0.008,0.5
203552,2019-20,0.232,1.026,0.0,0.0
1627936,2019-20,0.247,0.635,0.034,0.846
1628960,2019-20,0.149,0.733,0.0,0.0
1628963,2019-20,0.0,0.0,0.191,1.132
1628964,2019-20,0.0,0.0,0.286,0.8
1628969,2019-20,0.049,0.833,0.021,0.692
1628970,2019-20,0.073,0.97,0.059,0.717
1628971,2019-20,0.295,0.697,0.0,0.0
1628972,2019-20,0.222,0.71,0.0,0.0
1628973,2019-20,0.337,0.933,0.0,0.0
1628975,2019-20,0.213,0.803,0.0,0.0
1628976,2019-20,0.0,0.0,0.232,1.035
1628977,2019-20,0.067,0.56,0.037,0.929
1628978,2019-20,0.194,0.806,0.0,0.0
1628980,2019-20,0.343,0.576,0.0,0.0
1628981,2019-20,0.0,0.0,0.202,1.019
1628983,2019-20,0.376,0.959,0.0,0.0
1628984,2019-20,0.45,0.898,0.0,0.0
1628988,2019-20,0.348,0.75,0.0,0.0
1628989,2019-20,0.291,0.814,0.0,0.0
1628990,2019-20,0.11,0.577,0.0,0.0
1628991,2019-20,0.022,1.0,0.114,1.243
203584,2019-20,0.095,0.875,0.0,0.0
203585,2019-20,0.068,0.667,0.0,0.0
1628995,2019-20,0.175,0.64,0.0,0.0
1628997,2019-20,0.11,0.417,0.0,0.0
1628998,2019-20,0.132,0.946,0.0,0.0
1628390,2019-20,0.0,0.0,0.038,0.6
1629001,2019-20,0.23,0.589,0.0,0.0
1629003,2019-20,0.257,0.901,0.0,0.0
1629004,2019-20,0.144,0.62,0.0,0.0
1629006,2019-20,0.046,0.615,0.0,0.0
1629008,2019-20,0.045,0.476,0.0,0.0
1629010,2019-20,0.277,0.746,0.0,0.0
1629010,2019-20,0.251,0.791,0.0,0.0
1629011,2019-20,0.0,0.0,0.26,1.655
1629012,2019-20,0.37,0.902,0.0,0.0
1629013,2019-20,0.148,0.855,0.028,1.923
1629014,2019-20,0.311,0.884,0.0,0.0
1629016,2019-20,0.0,0.0,0.149,1.034
1629018,2019-20,0.141,0.912,0.0,0.0
1629019,2019-20,0.289,1.186,0.0,0.0
201565,2019-20,0.552,0.936,0.0,0.0
201566,2019-20,0.124,0.934,0.0,0.0
1629022,2019-20,0.154,0.576,0.0,0.0
201568,2019-20,0.111,0.911,0.079,1.475
201569,2019-20,0.133,1.014,0.026,1.0
201567,2019-20,0.024,0.522,0.111,1.377
1629027,2019-20,0.533,0.978,0.0,0.0
201571,2019-20,0.538,0.939,0.0,0.0
1629029,2019-20,0.463,1.036,0.0,0.0
1629021,2019-20,0.0,0.0,0.195,1.108
1629023,2019-20,0.0,0.0,0.19,0.979
201572,2019-20,0.0,0.0,0.155,1.208
1629033,2019-20,0.328,0.578,0.0,0.0
1629028,2019-20,0.0,0.0,0.183,1.159
1629035,2019-20,0.217,0.957,0.0,0.0
201577,2019-20,0.0,0.0,0.156,1.183
201580,2019-20,0.0,0.0,0.116,1.326
201584,2019-20,0.104,1.4,0.0,0.0
201586,2019-20,0.0,0.0,0.306,0.996
201587,2019-20,0.198,0.429,0.0,0.0
201588,2019-20,0.325,0.968,0.0,0.0
1629048,2019-20,0.0,0.0,0.368,0.771
201599,2019-20,0.0,0.0,0.223,1.333
1629056,2019-20,0.178,0.663,0.0,0.0
1629057,2019-20,0.0,0.0,0.27,1.303
1629058,2019-20,0.213,0.6,0.0,0.0
1629059,2019-20,0.272,0.544,0.0,0.0
1629060,2019-20,0.023,1.4,0.095,0.905
1628035,2019-20,0.066,0.571,0.0,0.0
201609,2019-20,0.393,0.94,0.0,0.0
1629065,2019-20,0.334,0.699,0.0,0.0
1629067,2019-20,0.058,0.316,0.0,0.0
1629066,2019-20,0.05,0.417,0.05,0.583
203658,2019-20,0.0,0.0,0.216,1.0
1629103,2019-20,0.085,0.833,0.0,0.0
202681,2019-20,0.479,1.041,0.0,0.0
202683,2019-20,0.0,0.0,0.102,1.13
202684,2019-20,0.0,0.0,0.202,0.913
202685,2019-20,0.0,0.0,0.186,1.251
202687,2019-20,0.0,0.0,0.249,0.949
202688,2019-20,0.442,0.78,0.0,0.0
202688,2019-20,0.425,0.733,0.0,0.0
202689,2019-20,0.485,1.088,0.0,0.0
202692,2019-20,0.358,0.92,0.0,0.0
202692,2019-20,0.369,1.027,0.0,0.0
202693,2019-20,0.0,0.0,0.105,1.0
202694,2019-20,0.205,1.05,0.013,0.7
202694,2019-20,0.16,0.758,0.013,0.7
202695,2019-20,0.328,0.968,0.012,1.0
202696,2019-20,0.0,0.0,0.271,1.111
202697,2019-20,0.192,0.267,0.0,0.0
1629130,2019-20,0.022,1.647,0.019,1.067
202699,2019-20,0.174,0.852,0.012,1.375
1629134,2019-20,0.337,0.919,0.0,0.0
202704,2019-20,0.462,0.826,0.0,0.0
202704,2019-20,0.327,0.852,0.0,0.0
202709,2019-20,0.373,0.785,0.0,0.0
202710,2019-20,0.355,0.864,0.021,1.083
202711,2019-20,0.138,0.814,0.023,1.357
202722,2019-20,0.031,0.591,0.055,1.051
1629162,2019-20,0.357,0.95,0.0,0.0
1629164,2019-20,0.289,0.97,0.0,0.0
202734,2019-20,0.148,0.74,0.0,0.0
202738,2019-20,0.37,0.809,0.0,0.0
1629185,2020-21,0.321,0.667,0.0,0.0
1630214,2020-21,0.0,0.0,0.217,1.203
1630217,2020-21,0.09,0.635,0.0,0.0
1630221,2020-21,0.175,0.52,0.0,0.0
1630222,2020-21,0.246,0.878,0.0,0.0
1630223,2020-21,0.284,1.0,0.0,0.0
1630230,2020-21,0.104,0.552,0.0,0.0
1630231,2020-21,0.0,0.0,0.113,1.378
1630235,2020-21,0.416,1.119,0.0,0.0
1626143,2020-21,0.0,0.0,0.153,0.952
1630240,2020-21,0.423,0.767,0.0,0.0
1626145,2020-21,0.444,0.882,0.0,0.0
1629216,2020-21,0.244,0.642,0.0,0.0
1626149,2020-21,0.0,0.0,0.135,1.425
1626153,2020-21,0.427,0.817,0.0,0.0
1626153,2020-21,0.409,0.885,0.0,0.0
200746,2020-21,0.0,0.0,0.419,1.025
200746,2020-21,0.0,0.0,0.186,0.727
1626156,2020-21,0.39,0.876,0.0,0.0
1626157,2020-21,0.025,0.655,0.137,1.176
1626158,2020-21,0.0,0.0,0.355,1.301
1626159,2020-21,0.224,0.458,0.0,0.0
200752,2020-21,0.136,0.92,0.038,0.857
1630256,2020-21,0.06,0.681,0.071,1.304
1626162,2020-21,0.09,0.846,0.0,0.0
200755,2020-21,0.09,1.261,0.047,1.5
1626164,2020-21,0.265,1.018,0.0,0.0
1626161,2020-21,0.0,0.0,0.348,1.174
1626166,2020-21,0.403,0.995,0.0,0.0
1629234,2020-21,0.0,0.0,0.292,1.046
1626163,2020-21,0.0,0.0,0.255,1.115
1626169,2020-21,0.071,0.773,0.055,1.353
1626167,2020-21,0.0,0.0,0.146,1.28
1630267,2020-21,0.283,0.835,0.0,0.0
1626168,2020-21,0.0,0.0,0.112,1.0
200765,2020-21,0.411,0.855,0.0,0.0
200765,2020-21,0.362,0.945,0.0,0.0
1626171,2020-21,0.0,0.0,0.166,1.123
1630271,2020-21,0.188,0.385,0.0,0.0
200768,2020-21,0.291,0.873,0.0,0.0
1626172,2020-21,0.0,0.0,0.071,1.389
1626174,2020-21,0.0,0.0,0.208,1.179
1626179,2020-21,0.19,0.874,0.016,0.952
1630273,2020-21,0.0,0.0,0.167,1.0
1626181,2020-21,0.188,1.12,0.0,0.0
1626181,2020-21,0.201,0.787,0.0,0.0
1626184,2020-21,0.372,0.681,0.0,0.0
1626188,2020-21,0.383,1.056,0.0,0.0
200782,2020-21,0.0,0.0,0.116,0.6
1626192,2020-21,0.037,0.688,0.034,1.267
1626195,2020-21,0.0,0.0,0.116,1.0
1626196,2020-21,0.222,0.854,0.0,0.0
200794,2020-21,0.027,1.077,0.124,0.836
1626204,2020-21,0.0,0.0,0.151,1.17
1626220,2020-21,0.0,0.0,0.062,0.935
203897,2020-21,0.435,1.0,0.0,0.0
1629308,2020-21,0.0,0.0,0.071,0.9
203901,2020-21,0.45,0.813,0.0,0.0
203903,2020-21,0.278,1.029,0.022,1.37
203914,2020-21,0.329,0.724,0.0,0.0
203914,2020-21,0.098,0.667,0.0,0.0
203918,2020-21,0.194,0.848,0.0,0.0
203918,2020-21,0.214,1.267,0.0,0.0
203920,2020-21,0.0,0.0,0.307,1.092
203920,2020-21,0.0,0.0,0.169,1.087
203924,2020-21,0.146,0.775,0.061,1.082
203925,2020-21,0.029,0.652,0.023,1.167
203926,2020-21,0.026,1.05,0.017,1.0
203932,2020-21,0.191,0.641,0.067,0.941
203932,2020-21,0.059,0.667,0.067,0.941
203933,2020-21,0.263,1.2,0.0,0.0
203935,2020-21,0.233,0.943,0.016,0.364
203937,2020-21,0.194,0.988,0.012,1.0
203939,2020-21,0.0,0.0,0.298,1.379
203944,2020-21,0.061,0.886,0.09,1.127
203952,2020-21,0.222,0.948,0.0,0.0
203953,2020-21,0.0,0.0,0.18,1.364
203954,2020-21,0.012,1.313,0.125,1.037
2229,2020-21,0.413,0.692,0.0,0.0
203960,2020-21,0.0,0.0,0.121,1.176
203967,2020-21,0.0,0.0,0.321,1.063
202954,2020-21,0.27,0.813,0.0,0.0
202954,2020-21,0.234,0.611,0.0,0.0
201933,2020-21,0.135,1.132,0.165,1.225
201933,2020-21,0.135,1.132,0.036,1.2
1628365,2020-21,0.563,0.764,0.0,0.0
1628366,2020-21,0.235,0.94,0.014,0.917
1628368,2020-21,0.441,0.939,0.0,0.0
1628369,2020-21,0.278,0.958,0.021,1.114
201935,2020-21,0.344,0.915,0.0,0.0
201935,2020-21,0.294,1.193,0.0,0.0
201939,2020-21,0.278,1.125,0.015,1.192
201937,2020-21,0.239,0.646,0.0,0.0
1628367,2020-21,0.141,0.759,0.0,0.0
201942,2020-21,0.377,1.02,0.0,0.0
1628372,2020-21,0.433,0.892,0.0,0.0
203992,2020-21,0.241,1.013,0.019,1.333
1628370,2020-21,0.159,0.727,0.029,1.214
1628378,2020-21,0.433,0.96,0.0,0.0
1628379,2020-21,0.197,0.903,0.0,0.0
1628373,2020-21,0.25,0.64,0.0,0.0
201949,2020-21,0.175,0.719,0.043,1.0
201949,2020-21,0.069,0.625,0.043,1.0
201950,2020-21,0.283,0.979,0.012,0.833
203999,2020-21,0.02,1.059,0.171,1.17
201952,2020-21,0.337,0.895,0.0,0.0
201952,2020-21,0.336,1.043,0.0,0.0
1628384,2020-21,0.078,0.8,0.03,1.211
1628382,2020-21,0.182,0.702,0.0,0.0
203994,2020-21,0.0,0.0,0.308,1.129
1628381,2020-21,0.0,0.0,0.167,1.215
1628389,2020-21,0.044,0.959,0.171,1.323
204001,2020-21,0.0,0.0,0.186,1.122
1628386,2020-21,0.0,0.0,0.263,1.157
1628386,2020-21,0.0,0.0,0.319,1.405
1628383,2020-21,0.0,0.0,0.2,1.4
201961,2020-21,0.052,0.7,0.0,0.0
1628385,2020-21,0.0,0.0,0.179,0.65
201959,2020-21,0.0,0.0,0.29,1.167
1628392,2020-21,0.0,0.0,0.215,1.143
1628391,2020-21,0.0,0.0,0.222,0.853
1628398,2020-21,0.102,0.688,0.027,1.08
1628396,2020-21,0.0,0.0,0.215,1.027
1628396,2020-21,0.0,0.0,0.163,1.143
1628400,2020-21,0.0,0.0,0.059,0.933
1628401,2020-21,0.311,0.735,0.0,0.0
1628402,2020-21,0.14,0.7,0.0,0.0
1628404,2020-21,0.028,0.917,0.0,0.0
204020,2020-21,0.096,0.6,0.0,0.0
1628407,2020-21,0.301,0.921,0.0,0.0
1628408,2020-21,0.193,0.735,0.0,0.0
201976,2020-21,0.145,0.9,0.0,0.0
1628410,2020-21,0.098,0.833,0.0,0.0
204025,2020-21,0.407,0.364,0.0,0.0
201980,2020-21,0.049,0.613,0.0,0.0
1628412,2020-21,0.375,0.5,0.0,0.0
1628415,2020-21,0.253,0.797,0.0,0.0
1628418,2020-21,0.0,0.0,0.22,1.125
201988,2020-21,0.28,0.859,0.023,1.188
1628420,2020-21,0.311,1.029,0.0,0.0
1628422,2020-21,0.264,0.674,0.0,0.0
204038,2020-21,0.084,0.429,0.0,0.0
1628425,2020-21,0.109,0.905,0.0,0.0
1628436,2020-21,0.0,0.0,0.413,1.061
203991,2020-21,0.0,0.0,0.242,1.204
204060,2020-21,0.418,0.963,0.0,0.0
1628449,2020-21,0.0,0.0,0.272,1.262
1628464,2020-21,0.0,0.0,0.331,1.125
1628464,2020-21,0.0,0.0,0.272,1.066
1628467,2020-21,0.0,0.0,0.186,1.233
203076,2020-21,0.053,0.634,0.147,1.114
203078,2020-21,0.313,0.967,0.0,0.0
203081,2020-21,0.463,1.073,0.0,0.0
203082,2020-21,0.352,0.793,0.0,0.0
203083,2020-21,0.0,0.0,0.083,0.837
203083,2020-21,0.0,0.0,0.142,0.921
203084,2020-21,0.1,1.048,0.089,1.133
203085,2020-21,0.244,0.875,0.0,0.0
203085,2020-21,0.146,0.316,0.0,0.0
203087,2020-21,0.233,1.052,0.0,0.0
202066,2020-21,0.114,0.865,0.0,0.0
203090,2020-21,0.079,1.267,0.068,0.769
203095,2020-21,0.311,0.952,0.0,0.0
203095,2020-21,0.188,0.811,0.0,0.0
203107,2020-21,0.262,0.924,0.0,0.0
202083,2020-21,0.041,1.083,0.062,0.722
